Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
188,CA-2023-100187,2023-12-20,2023-12-23,Second Class,CG-10187,Corporate,South,Alabama,Technology,Copiers,449.84,1,0.0,65.76
189,CA-2024-100188,2024-02-06,2024-02-12,Standard Class,CG-10188,Home Office,South,North Carolina,Furniture,Furnishings,362.27,11,0.1,-19.71
190,CA-2023-100189,2023-08-27,2023-09-01,Standard Class,CG-10189,Consumer,South,Tennessee,Office Supplies,Appliances,5.0,7,0.0,1.5
191,CA-2022-100190,2022-04-04,2022-04-10,Standard Class,CG-10190,Home Office,South,Georgia,Furniture,Tables,509.32,14,0.0,75.81
192,CA-2023-100191,2023-01-14,2023-01-19,Standard Class,CG-10191,Corporate,East,Virginia,Office Supplies,Binders,5.0,13,0.1,0.32
193,CA-2023-100192,2023-04-08,2023-04-14,Standard Class,CG-10192,Consumer,West,Nevada,Technology,Accessories,863.98,6,0.2,-100.86
194,CA-2022-100193,2022-01-16,2022-01-22,Standard Class,CG-10193,Consumer,West,Colorado,Furniture,Tables,5.0,7,0.5,-3.45
195,CA-2021-100194,2021-04-26,2021-04-27,Same Day,CG-10194,Consumer,East,Virginia,Office Supplies,Binders,92.71,10,0.0,20.62
196,CA-2022-100195,2022-11-01,2022-11-06,Standard Class,CG-10195,Consumer,West,Oregon,Office Supplies,Paper,153.39,13,0.4,-50.88
197,CA-2021-100196,2021-12-14,2021-12-18,Second Class,CG-10196,Home Office,Central,Illinois,Furniture,Tables,279.08,4,0.2,-49.21
198,CA-2022-100197,2022-02-10,2022-02-16,Standard Class,CG-10197,Consumer,Central,Ohio,Office Supplies,Paper,90.26,14,0.2,-2.94
199,CA-2022-100198,2022-04-26,2022-05-02,Standard Class,CG-10198,Consumer,Central,Missouri,Office Supplies,Paper,5.0,3,0.1,0.39
200,CA-2024-100199,2024-12-01,2024-12-07,Standard Class,CG-10199,Home Office,Central,Missouri,Technology,Accessories,724.39,4,0.1,52.2
201,CA-2021-100200,2021-01-12,2021-01-14,First Class,CG-10200,Home Office,South,Florida,Furniture,Bookcases,607.34,6,0.3,-217.86
202,CA-2023-100201,2023-10-28,2023-11-03,Standard Class,CG-10201,Consumer,Central,Illinois,Furniture,Bookcases,528.22,4,0.0,38.58
203,CA-2021-100202,2021-09-23,2021-09-26,First Class,CG-10202,Home Office,West,Utah,Furniture,Bookcases,370.99,6,0.1,-9.45
204,CA-2022-100203,2022-01-16,2022-01-18,First Class,CG-10203,Consumer,East,Pennsylvania,Technology,Accessories,40.21,4,0.0,7.66
205,CA-2024-100204,2024-01-08,2024-01-08,Same Day,CG-10204,Home Office,East,Pennsylvania,Office Supplies,Binders,5.0,2,0.1,0.4
206,CA-2022-100205,2022-03-23,2022-03-27,Second Class,CG-10205,Corporate,South,Louisiana,Furniture,Bookcases,79.38,3,0.0,8.93
207,CA-2023-100206,2023-02-17,2023-02-20,Second Class,CG-10206,Consumer,East,Virginia,Office Supplies,Fasteners,5.0,9,0.0,1.38
208,CA-2021-100207,2021-05-29,2021-06-04,Standard Class,CG-10207,Consumer,Central,Illinois,Furniture,Bookcases,241.31,7,0.1,-10.83
209,CA-2023-100208,2023-02-24,2023-03-02,Standard Class,CG-10208,Consumer,East,New Jersey,Furniture,Bookcases,616.15,5,0.2,-115.37
210,CA-2023-100209,2023-02-07,2023-02-12,Standard Class,CG-10209,Consumer,West,Oregon,Office Supplies,Paper,92.9,14,0.2,-2.53
211,CA-2022-100210,2022-01-21,2022-01-24,Second Class,CG-10210,Consumer,South,Louisiana,Office Supplies,Envelopes,177.45,5,0.0,48.59
212,CA-2023-100211,2023-11-03,2023-11-04,Same Day,CG-10211,Consumer,West,Arizona,Furniture,Chairs,211.65,5,0.1,-10.78
213,CA-2021-100212,2021-07-02,2021-07-05,First Class,CG-10212,Consumer,West,Colorado,Furniture,Furnishings,555.06,13,0.3,-214.89
214,CA-2024-100213,2024-12-16,2024-12-22,Standard Class,CG-10213,Consumer,West,Utah,Technology,Accessories,691.15,2,0.4,-305.43
215,CA-2021-100214,2021-01-29,2021-02-03,Standard Class,CG-10214,Consumer,Central,Wisconsin,Technology,Phones,664.69,8,0.0,129.79
216,CA-2022-100215,2022-12-27,2023-01-01,Standard Class,CG-10215,Corporate,Central,Texas,Office Supplies,Supplies,5.0,1,0.2,-0.24
217,CA-2021-100216,2021-04-11,2021-04-14,Second Class,CG-10216,Consumer,Central,Texas,Furniture,Tables,656.06,1,0.0,76.93
218,CA-2021-100217,2021-05-28,2021-06-02,Standard Class,CG-10217,Corporate,South,Florida,Office Supplies,Paper,139.03,12,0.2,-9.69
219,CA-2022-100218,2022-03-18,2022-03-21,Second Class,CG-10218,Consumer,Central,Minnesota,Office Supplies,Storage,124.72,2,0.1,9.64
220,CA-2023-100219,2023-08-04,2023-08-10,Standard Class,CG-10219,Consumer,East,Virginia,Furniture,Chairs,619.42,4,0.0,60.96
221,CA-2023-100220,2023-02-09,2023-02-13,Second Class,CG-10220,Corporate,Central,Wisconsin,Office Supplies,Supplies,92.68,1,0.0,26.15
222,CA-2024-100221,2024-11-26,2024-12-02,Standard Class,CG-10221,Consumer,South,Tennessee,Office Supplies,Paper,220.93,14,0.4,-84.64
223,CA-2024-100222,2024-04-10,2024-04-14,Second Class,CG-10222,Consumer,Central,Ohio,Technology,Copiers,787.21,1,0.3,-226.32
224,CA-2024-100223,2024-06-10,2024-06-16,Standard Class,CG-10223,Corporate,West,Oregon,Office Supplies,Storage,5.0,6,0.0,1.29
225,CA-2021-100224,2021-08-23,2021-08-26,Second Class,CG-10224,Consumer,East,Virginia,Office Supplies,Paper,77.57,2,0.0,17.81
226,CA-2024-100225,2024-12-01,2024-12-06,Standard Class,CG-10225,Home Office,Central,Texas,Office Supplies,Storage,93.85,3,0.0,30.79
227,CA-2022-100226,2022-02-17,2022-02-19,First Class,CG-10226,Consumer,Central,Illinois,Office Supplies,Storage,5.0,8,0.1,0.47
228,CA-2024-100227,2024-07-08,2024-07-14,Standard Class,CG-10227,Home Office,East,New Jersey,Furniture,Furnishings,444.88,5,0.0,55.39
229,CA-2021-100228,2021-10-29,2021-11-04,Standard Class,CG-10228,Corporate,Central,Ohio,Furniture,Furnishings,455.84,10,0.0,65.48
230,CA-2022-100229,2022-07-20,2022-07-24,Second Class,CG-10229,Home Office,West,Arizona,Furniture,Chairs,566.67,7,0.2,-94.26
231,CA-2024-100230,2024-05-19,2024-05-25,Standard Class,CG-10230,Home Office,West,Washington,Office Supplies,Paper,96.23,5,0.1,10.6
232,CA-2023-100231,2023-04-02,2023-04-05,Second Class,CG-10231,Corporate,South,Alabama,Furniture,Chairs,676.63,7,0.0,56.03
233,CA-2022-100232,2022-05-31,2022-06-06,Standard Class,CG-10232,Consumer,South,Louisiana,Office Supplies,Storage,106.4,8,0.0,23.43
234,CA-2022-100233,2022-08-17,2022-08-23,Standard Class,CG-10233,Corporate,South,Florida,Furniture,Bookcases,72.14,12,0.2,-13.59
235,CA-2024-100234,2024-08-30,2024-09-04,Standard Class,CG-10234,Corporate,Central,Illinois,Technology,Phones,5.0,7,0.0,0.87
236,CA-2024-100235,2024-03-15,2024-03-17,First Class,CG-10235,Consumer,East,New Jersey,Furniture,Furnishings,566.47,1,0.0,71.64
237,CA-2021-100236,2021-07-17,2021-07-23,Standard Class,CG-10236,Corporate,South,Alabama,Technology,Machines,916.33,9,0.0,156.58
238,CA-2024-100237,2024-11-24,2024-11-24,Same Day,CG-10237,Consumer,South,Louisiana,Office Supplies,Supplies,112.82,6,0.1,8.39
239,CA-2022-100238,2022-12-11,2022-12-14,First Class,CG-10238,Consumer,Central,Ohio,Furniture,Tables,359.51,13,0.3,-143.03
240,CA-2021-100239,2021-02-18,2021-02-21,Second Class,CG-10239,Consumer,Central,Ohio,Technology,Machines,180.96,3,0.4,-75.23
241,CA-2023-100240,2023-03-03,2023-03-08,Standard Class,CG-10240,Corporate,East,New York,Office Supplies,Envelopes,5.0,8,0.2,-0.2
242,CA-2022-100241,2022-07-02,2022-07-07,Standard Class,CG-10241,Consumer,Central,Texas,Furniture,Chairs,598.17,6,0.5,-401.24
243,CA-2021-100242,2021-07-24,2021-07-27,First Class,CG-10242,Consumer,East,Pennsylvania,Furniture,Tables,386.14,5,0.1,-24.97
244,CA-2022-100243,2022-11-21,2022-11-24,First Class,CG-10243,Consumer,Central,Minnesota,Office Supplies,Supplies,81.69,10,0.4,-27.33
245,CA-2022-100244,2022-05-07,2022-05-12,Standard Class,CG-10244,Corporate,Central,Texas,Office Supplies,Envelopes,5.0,3,0.0,1.34
246,CA-2023-100245,2023-05-03,2023-05-09,Standard Class,CG-10245,Corporate,Central,Illinois,Office Supplies,Labels,25.13,7,0.0,5.87
247,CA-2023-100246,2023-10-12,2023-10-17,Standard Class,CG-10246,Corporate,East,New Jersey,Technology,Accessories,887.43,1,0.2,-167.3
248,CA-2023-100247,2023-08-24,2023-08-30,Standard Class,CG-10247,Consumer,East,New Jersey,Technology,Accessories,581.92,10,0.0,89.31
249,CA-2024-100248,2024-03-13,2024-03-18,Standard Class,CG-10248,Consumer,West,Arizona,Office Supplies,Fasteners,56.46,10,0.3,-12.52
250,CA-2021-100249,2021-08-31,2021-09-05,Standard Class,CG-10249,Corporate,East,Connecticut,Furniture,Tables,214.83,6,0.2,-49.11
251,CA-2022-100250,2022-01-11,2022-01-16,Standard Class,CG-10250,Consumer,West,Utah,Office Supplies,Appliances,165.78,2,0.1,18.47
252,CA-2024-100251,2024-07-01,2024-07-07,Standard Class,CG-10251,Consumer,Central,Michigan,Furniture,Tables,204.85,11,0.0,27.91
253,CA-2024-100252,2024-12-21,2024-12-26,Standard Class,CG-10252,Corporate,South,Georgia,Technology,Copiers,5.0,4,0.2,-0.57
254,CA-2024-100253,2024-01-01,2024-01-04,First Class,CG-10253,Corporate,West,Oregon,Office Supplies,Storage,5.0,12,0.2,-0.23
255,CA-2023-100254,2023-02-14,2023-02-17,First Class,CG-10254,Corporate,West,Utah,Office Supplies,Art,56.91,7,0.1,3.5
256,CA-2022-100255,2022-09-05,2022-09-10,Standard Class,CG-10255,Corporate,South,Tennessee,Technology,Accessories,45.3,13,0.5,-24.27
257,CA-2023-100256,2023-10-10,2023-10-15,Standard Class,CG-10256,Corporate,West,Washington,Office Supplies,Binders,46.3,11,0.0,12.94
258,CA-2021-100257,2021-05-11,2021-05-13,First Class,CG-10257,Corporate,Central,Texas,Office Supplies,Envelopes,68.61,13,0.0,16.42
259,CA-2024-100258,2024-10-27,2024-10-30,Second Class,CG-10258,Home Office,West,Arizona,Furniture,Tables,6.18,6,0.0,0.82
260,CA-2022-100259,2022-08-11,2022-08-15,Second Class,CG-10259,Consumer,East,Massachusetts,Furniture,Tables,191.72,2,0.0,16.81
261,CA-2024-100260,2024-01-04,2024-01-09,Standard Class,CG-10260,Corporate,South,Tennessee,Office Supplies,Fasteners,47.79,3,0.5,-22.14
262,CA-2022-100261,2022-12-25,2022-12-30,Standard Class,CG-10261,Corporate,South,Georgia,Furniture,Bookcases,621.48,7,0.5,-422.73
263,CA-2022-100262,2022-10-02,2022-10-07,Standard Class,CG-10262,Corporate,West,Utah,Office Supplies,Envelopes,5.0,5,0.0,1.15
264,CA-2024-100263,2024-08-18,2024-08-23,Standard Class,CG-10263,Corporate,East,New Jersey,Technology,Accessories,526.99,11,0.3,-130.49
265,CA-2024-100264,2024-10-09,2024-10-11,First Class,CG-10264,Consumer,East,Pennsylvania,Office Supplies,Binders,5.0,14,0.5,-2.37
266,CA-2022-100265,2022-08-19,2022-08-24,Standard Class,CG-10265,Consumer,West,Washington,Office Supplies,Appliances,92.86,13,0.3,-16.11
267,CA-2023-100266,2023-12-23,2023-12-28,Standard Class,CG-10266,Corporate,South,Tennessee,Office Supplies,Storage,22.65,5,0.0,7.08
268,CA-2022-100267,2022-11-07,2022-11-12,Standard Class,CG-10267,Consumer,Central,Texas,Furniture,Chairs,5.0,3,0.1,-0.29
269,CA-2021-100268,2021-11-30,2021-12-03,First Class,CG-10268,Corporate,Central,Minnesota,Furniture,Furnishings,609.93,9,0.1,-14.04
270,CA-2024-100269,2024-02-25,2024-02-28,First Class,CG-10269,Corporate,South,Florida,Office Supplies,Envelopes,15.93,14,0.0,3.17
271,CA-2022-100270,2022-10-23,2022-10-29,Standard Class,CG-10270,Consumer,Central,Missouri,Technology,Copiers,551.32,8,0.3,-138.24
272,CA-2023-100271,2023-12-25,2023-12-31,Standard Class,CG-10271,Consumer,South,Florida,Office Supplies,Supplies,71.69,3,0.0,19.81
273,CA-2023-100272,2023-03-31,2023-04-04,Second Class,CG-10272,Consumer,East,Connecticut,Office Supplies,Binders,169.8,7,0.0,46.23
274,CA-2022-100273,2022-06-24,2022-06-24,Same Day,CG-10273,Consumer,Central,Missouri,Technology,Copiers,5.0,9,0.0,0.76
275,CA-2024-100274,2024-01-16,2024-01-22,Standard Class,CG-10274,Consumer,West,California,Technology,Copiers,447.78,3,0.4,-194.38
276,CA-2021-100275,2021-12-28,2022-01-02,Standard Class,CG-10275,Home Office,Central,Wisconsin,Office Supplies,Fasteners,108.64,8,0.0,23.12
277,CA-2022-100276,2022-10-15,2022-10-20,Standard Class,CG-10276,Corporate,South,Florida,Technology,Phones,566.06,7,0.0,106.79
278,CA-2022-100277,2022-12-05,2022-12-07,First Class,CG-10277,Consumer,Central,Minnesota,Furniture,Tables,271.84,8,0.1,-15.18
279,CA-2023-100278,2023-03-30,2023-04-04,Standard Class,CG-10278,Home Office,Central,Wisconsin,Office Supplies,Supplies,34.45,14,0.0,8.73
280,CA-2021-100279,2021-01-01,2021-01-03,First Class,CG-10279,Consumer,South,Tennessee,Office Supplies,Art,5.0,1,0.2,-0.12
281,CA-2022-100280,2022-08-25,2022-08-30,Standard Class,CG-10280,Home Office,West,Nevada,Technology,Machines,182.62,7,0.0,33.68
282,CA-2023-100281,2023-04-30,2023-05-03,First Class,CG-10281,Consumer,Central,Texas,Office Supplies,Art,8.08,8,0.1,0.87
283,CA-2024-100282,2024-02-11,2024-02-16,Standard Class,CG-10282,Consumer,East,Connecticut,Furniture,Bookcases,397.22,2,0.2,-74.18
284,CA-2024-100283,2024-07-13,2024-07-19,Standard Class,CG-10283,Consumer,Central,Wisconsin,Furniture,Bookcases,265.65,5,0.1,-15.81
285,CA-2022-100284,2022-01-22,2022-01-27,Standard Class,CG-10284,Corporate,East,Virginia,Furniture,Tables,5.0,13,0.0,0.4
286,CA-2023-100285,2023-09-13,2023-09-19,Standard Class,CG-10285,Home Office,Central,Illinois,Technology,Phones,1033.11,5,0.0,181.6
287,CA-2024-100286,2024-02-05,2024-02-11,Standard Class,CG-10286,Consumer,South,Florida,Office Supplies,Storage,125.04,2,0.0,28.74
288,CA-2021-100287,2021-07-14,2021-07-20,Standard Class,CG-10287,Home Office,Central,Michigan,Technology,Machines,757.07,9,0.0,96.56
289,CA-2024-100288,2024-11-04,2024-11-09,Standard Class,CG-10288,Corporate,Central,Minnesota,Office Supplies,Art,5.0,1,0.3,-1.03
290,CA-2024-100289,2024-03-17,2024-03-23,Standard Class,CG-10289,Consumer,East,New Jersey,Office Supplies,Paper,85.55,5,0.0,24.79
291,CA-2023-100290,2023-07-19,2023-07-24,Standard Class,CG-10290,Home Office,South,Georgia,Office Supplies,Paper,56.96,10,0.0,14.95
292,CA-2024-100291,2024-12-24,2024-12-29,Standard Class,CG-10291,Consumer,West,Nevada,Office Supplies,Art,5.0,13,0.4,-1.8
293,CA-2021-100292,2021-06-19,2021-06-24,Standard Class,CG-10292,Consumer,Central,Ohio,Office Supplies,Labels,56.0,11,0.0,14.26
294,CA-2022-100293,2022-09-30,2022-10-05,Standard Class,CG-10293,Consumer,West,Utah,Office Supplies,Paper,5.0,2,0.1,0.52
295,CA-2023-100294,2023-04-01,2023-04-06,Standard Class,CG-10294,Home Office,West,Colorado,Office Supplies,Supplies,5.0,14,0.0,1.16
296,CA-2023-100295,2023-10-01,2023-10-06,Standard Class,CG-10295,Consumer,South,Tennessee,Technology,Accessories,563.97,13,0.5,-341.48
297,CA-2023-100296,2023-05-16,2023-05-16,Same Day,CG-10296,Consumer,East,Massachusetts,Office Supplies,Labels,75.43,10,0.1,9.58
298,CA-2021-100297,2021-06-14,2021-06-16,First Class,CG-10297,Corporate,South,Louisiana,Furniture,Tables,496.65,11,0.0,53.71
299,CA-2021-100298,2021-09-24,2021-09-30,Standard Class,CG-10298,Consumer,West,Washington,Office Supplies,Fasteners,82.28,8,0.0,24.59
300,CA-2022-100299,2022-07-12,2022-07-14,First Class,CG-10299,Consumer,East,New Jersey,Technology,Phones,5.0,6,0.2,-0.6
301,CA-2022-100300,2022-11-26,2022-12-01,Standard Class,CG-10300,Consumer,South,Florida,Furniture,Bookcases,323.21,9,0.1,-2.83
302,CA-2023-100301,2023-09-01,2023-09-05,Second Class,CG-10301,Consumer,East,Connecticut,Office Supplies,Binders,149.05,9,0.0,38.97
303,CA-2021-100302,2021-04-26,2021-05-01,Standard Class,CG-10302,Consumer,Central,Wisconsin,Office Supplies,Appliances,5.0,5,0.0,1.09
304,CA-2023-100303,2023-08-01,2023-08-07,Standard Class,CG-10303,Corporate,South,Florida,Technology,Copiers,1280.68,6,0.2,-162.96
305,CA-2021-100304,2021-11-16,2021-11-18,First Class,CG-10304,Consumer,West,Nevada,Office Supplies,Art,14.4,3,0.4,-5.33
306,CA-2024-100305,2024-10-25,2024-10-31,Standard Class,CG-10305,Corporate,East,Virginia,Technology,Machines,663.77,8,0.0,133.73
307,CA-2021-100306,2021-07-07,2021-07-10,First Class,CG-10306,Corporate,Central,Michigan,Office Supplies,Storage,5.0,14,0.0,1.28
308,CA-2024-100307,2024-11-08,2024-11-13,Standard Class,CG-10307,Corporate,South,North Carolina,Furniture,Tables,1080.64,2,0.1,-28.6
309,CA-2021-100308,2021-03-24,2021-03-30,Standard Class,CG-10308,Corporate,East,Virginia,Furniture,Chairs,757.41,12,0.2,-151.41
310,CA-2022-100309,2022-03-26,2022-04-01,Standard Class,CG-10309,Corporate,East,New York,Office Supplies,Fasteners,35.46,8,0.0,9.96
311,CA-2023-100310,2023-11-17,2023-11-19,First Class,CG-10310,Consumer,South,Georgia,Office Supplies,Supplies,5.0,3,0.0,1.29
312,CA-2024-100311,2024-08-29,2024-09-02,Second Class,CG-10311,Corporate,Central,Missouri,Furniture,Bookcases,311.7,6,0.3,-98.9
313,CA-2022-100312,2022-10-22,2022-10-25,Second Class,CG-10312,Corporate,Central,Minnesota,Furniture,Furnishings,511.38,4,0.1,-17.81
314,CA-2023-100313,2023-12-19,2023-12-24,Standard Class,CG-10313,Corporate,South,North Carolina,Furniture,Tables,295.48,11,0.1,-18.4
315,CA-2023-100314,2023-09-18,2023-09-21,Second Class,CG-10314,Consumer,South,Georgia,Technology,Machines,830.25,8,0.1,30.11
316,CA-2022-100315,2022-01-25,2022-01-31,Standard Class,CG-10315,Consumer,South,Tennessee,Office Supplies,Labels,35.89,11,0.0,8.14
317,CA-2022-100316,2022-03-04,2022-03-06,First Class,CG-10316,Corporate,East,Connecticut,Technology,Copiers,5.0,3,0.4,-2.28
318,CA-2022-100317,2022-02-05,2022-02-10,Standard Class,CG-10317,Corporate,South,North Carolina,Office Supplies,Paper,154.59,7,0.0,42.94
319,CA-2021-100318,2021-08-23,2021-08-27,Second Class,CG-10318,Corporate,West,Oregon,Technology,Phones,439.9,5,0.0,81.79
320,CA-2023-100319,2023-09-06,2023-09-11,Standard Class,CG-10319,Corporate,South,Tennessee,Technology,Copiers,5.0,3,0.3,-1.35
321,CA-2021-100320,2021-08-15,2021-08-18,Second Class,CG-10320,Consumer,South,Florida,Furniture,Chairs,695.83,9,0.3,-250.22
322,CA-2024-100321,2024-04-04,2024-04-10,Standard Class,CG-10321,Consumer,Central,Missouri,Technology,Accessories,836.92,8,0.0,190.88
323,CA-2024-100322,2024-07-10,2024-07-11,Same Day,CG-10322,Consumer,South,Florida,Office Supplies,Supplies,64.68,1,0.0,15.51
324,CA-2024-100323,2024-06-29,2024-07-02,First Class,CG-10323,Consumer,South,Florida,Office Supplies,Binders,71.09,10,0.0,20.93
325,CA-2024-100324,2024-01-31,2024-02-06,Standard Class,CG-10324,Consumer,South,Louisiana,Furniture,Chairs,288.95,1,0.0,6.02
326,CA-2024-100325,2024-04-20,2024-04-23,First Class,CG-10325,Consumer,West,Nevada,Office Supplies,Fasteners,47.36,7,0.2,-3.06
327,CA-2023-100326,2023-02-23,2023-02-23,Same Day,CG-10326,Corporate,Central,Wisconsin,Office Supplies,Paper,102.1,6,0.0,27.34
328,CA-2022-100327,2022-10-27,2022-11-01,Standard Class,CG-10327,Corporate,West,Utah,Office Supplies,Labels,128.61,3,0.5,-69.52
329,CA-2021-100328,2021-06-09,2021-06-12,Second Class,CG-10328,Home Office,South,Georgia,Technology,Phones,5.0,3,0.0,0.76
330,CA-2022-100329,2022-05-04,2022-05-09,Standard Class,CG-10329,Home Office,West,Arizona,Office Supplies,Art,67.08,8,0.1,5.82
331,CA-2022-100330,2022-09-23,2022-09-28,Standard Class,CG-10330,Corporate,East,Connecticut,Technology,Machines,5.0,10,0.0,0.81
332,CA-2021-100331,2021-01-26,2021-01-31,Standard Class,CG-10331,Home Office,East,Connecticut,Furniture,Bookcases,355.99,12,0.4,-173.96
333,CA-2022-100332,2022-05-06,2022-05-12,Standard Class,CG-10332,Corporate,South,Florida,Technology,Accessories,535.47,14,0.0,124.42
334,CA-2023-100333,2023-03-05,2023-03-09,Second Class,CG-10333,Consumer,South,North Carolina,Furniture,Furnishings,45.06,11,0.4,-22.74
335,CA-2021-100334,2021-01-15,2021-01-16,Same Day,CG-10334,Consumer,West,California,Technology,Machines,694.59,14,0.2,-79.5
336,CA-2021-100335,2021-10-29,2021-11-03,Standard Class,CG-10335,Consumer,West,Oregon,Furniture,Furnishings,5.0,1,0.0,0.46
337,CA-2021-100336,2021-11-27,2021-12-02,Standard Class,CG-10336,Corporate,Central,Michigan,Technology,Copiers,5.0,3,0.0,0.97
338,CA-2021-100337,2021-11-07,2021-11-12,Standard Class,CG-10337,Consumer,East,Massachusetts,Furniture,Tables,639.84,1,0.0,78.56
339,CA-2021-100338,2021-09-02,2021-09-07,Standard Class,CG-10338,Home Office,East,Pennsylvania,Technology,Copiers,615.45,14,0.0,120.54
340,CA-2024-100339,2024-12-21,2024-12-27,Standard Class,CG-10339,Corporate,West,Arizona,Furniture,Tables,488.22,10,0.0,71.7
341,CA-2024-100340,2024-03-25,2024-03-31,Standard Class,CG-10340,Consumer,East,Virginia,Office Supplies,Binders,116.76,11,0.2,-7.42
342,CA-2022-100341,2022-09-05,2022-09-07,First Class,CG-10341,Consumer,East,Virginia,Office Supplies,Fasteners,58.9,7,0.1,6.98
343,CA-2023-100342,2023-09-07,2023-09-13,Standard Class,CG-10342,Consumer,South,Georgia,Furniture,Bookcases,5.0,13,0.1,-0.31
344,CA-2023-100343,2023-05-11,2023-05-14,Second Class,CG-10343,Corporate,South,Georgia,Office Supplies,Supplies,5.29,4,0.4,-1.95
345,CA-2024-100344,2024-07-13,2024-07-19,Standard Class,CG-10344,Home Office,East,New York,Office Supplies,Storage,5.0,11,0.0,1.36
346,CA-2023-100345,2023-08-05,2023-08-08,First Class,CG-10345,Consumer,Central,Wisconsin,Office Supplies,Fasteners,39.74,10,0.4,-15.23
347,CA-2022-100346,2022-02-09,2022-02-12,First Class,CG-10346,Corporate,South,Louisiana,Technology,Machines,5.0,3,0.0,0.93
348,CA-2022-100347,2022-09-07,2022-09-12,Standard Class,CG-10347,Consumer,South,Georgia,Office Supplies,Envelopes,106.8,8,0.0,25.53
349,CA-2021-100348,2021-02-09,2021-02-12,Second Class,CG-10348,Consumer,South,Tennessee,Office Supplies,Art,129.1,1,0.1,11.05
